time,country,new_cases,total_cases,total_cases_per_million,vaccinated,vaccinated_rate,vaccinated_fully_rate,fatality_rate
2021-12-10,Bolivia,"1,746","549,638","46,449.84",5.21 million,44.07%,36.68%,3.51%
2021-12-10,Bonaire Sint Eustatius and Saba,10,"3,119","117,942.90",,,,0.70%
2021-12-10,Bosnia and Herzegovina,511,"280,980","86,098.83","882,641",27.05%,,4.60%
2021-12-10,Botswana,0,"196,090","81,798.24","955,135",39.84%,22.03%,1.24%
2021-12-10,Brazil,"7,065",22.19 million,"103,690.94",164.91 million,77.07%,65.11%,2.78%
2021-12-10,British Virgin Islands,0,"2,816","92,561.55","18,357",60.34%,55.47%,1.35%
2021-12-10,Brunei,-18,"15,283","34,613.57","404,806",91.68%,84.26%,0.64%
2021-12-10,Bulgaria,"1,719","713,083","103,395.49",1.90 million,27.61%,26.62%,4.13%
2021-12-10,Burkina Faso,0,"16,334",759.82,"442,769",2.06%,1.55%,1.77%
2021-12-10,Burundi,56,"20,666","1,686.27","2,259",0.02%,0.01%,0.18%
2021-12-10,Cambodia,15,"120,327","7,100.43",14.20 million,83.79%,79.91%,2.48%
2021-12-10,Cameroon,0,"107,549","3,950.48","806,176",2.96%,2.30%,1.70%
2021-12-10,Canada,"3,292",1.83 million,"48,193.68",31.05 million,81.57%,76.66%,1.63%
2021-12-10,Cape Verde,7,"38,489","68,497.83","301,215",53.61%,45.29%,0.91%
2021-12-10,Cayman Islands,0,"7,839","117,883.24","58,371",87.78%,84.94%,0.12%
2021-12-10,Central African Republic,170,"11,912","2,421.14","446,712",9.08%,6.99%,0.85%
2021-12-10,Chad,0,"5,703",337.16,"205,259",1.21%,0.48%,3.17%
2021-12-10,Chile,0,1.78 million,"92,563.84",17.01 million,88.56%,84.93%,2.17%
2021-12-10,China,87,"99,604",68.97,1.26 billion,87.24%,80.49%,4.65%
2021-12-10,Colombia,"1,687",5.09 million,"99,280.43",37.84 million,73.80%,50.80%,2.54%
2021-12-10,Comoros,4,"4,560","5,132.50","282,378",31.78%,27.55%,3.31%
2021-12-10,Congo,0,"19,066","3,370.33","550,142",9.72%,2.40%,1.88%
2021-12-10,Cook Islands,0,2,113.82,"12,841",73.08%,71.12%,
2021-12-10,Costa Rica,89,"567,995","110,525.23",3.92 million,76.32%,65.47%,1.29%
2021-12-10,Cote d'Ivoire,19,"61,882","2,287.38",3.31 million,12.22%,5.57%,1.14%
2021-12-10,Croatia,"3,797","648,003","158,759.79",2.22 million,54.50%,47.33%,1.78%
2021-12-10,Cuba,65,"963,493","85,133.04",10.22 million,90.28%,82.68%,0.86%
2021-12-10,Curacao,20,"17,560","106,555.98","103,299",62.68%,58.09%,1.04%
2021-12-10,Cyprus,662,"140,030","156,282.61","633,930",70.75%,66.23%,0.43%
2021-12-10,Czechia,"14,295",2.31 million,"215,648.71",6.74 million,62.87%,60.46%,1.48%
2021-12-10,Democratic Republic of Congo,643,"59,851",647.89,"186,741",0.20%,0.08%,1.87%
2021-12-10,Denmark,"6,599","542,794","93,371.03",4.65 million,79.96%,77.22%,0.55%
2021-12-10,Djibouti,0,"13,514","13,484.38","82,858",8.27%,2.60%,1.39%
2021-12-10,Dominica,25,"6,233","86,363.13","29,064",40.27%,37.57%,0.67%
2021-12-10,Dominican Republic,372,"409,862","37,417.63",6.91 million,63.08%,51.59%,1.03%
2021-12-10,Ecuador,739,"530,865","29,676.37",13.96 million,78.04%,66.51%,6.31%
2021-12-10,Egypt,822,"367,456","3,524.48",29.53 million,28.32%,16.85%,5.71%
2021-12-10,El Salvador,0,"119,803","18,378.92",4.45 million,68.33%,63.08%,3.17%
2021-12-10,Equatorial Guinea,13,"13,612","9,388.29","249,067",17.18%,13.76%,1.29%
2021-12-10,Eritrea,33,"7,616","2,114.70",,,,0.83%
2021-12-10,Estonia,588,"227,446","171,633.01","833,372",62.89%,60.40%,0.81%
2021-12-10,Eswatini,835,"51,172","43,648.37","302,675",25.82%,24.13%,2.44%
2021-12-10,Ethiopia,157,"372,868","3,163.22",8.91 million,7.56%,1.23%,1.83%
2021-12-10,Europe,"394,770",78.42 million,"104,701.81",474.89 million,63.41%,59.22%,1.86%
2021-12-10,European Union,"272,839",49.34 million,"110,335.24",317.57 million,71.01%,67.87%,1.75%
2021-12-10,Faeroe Islands,63,"4,275","87,150.63","41,387",84.37%,82.41%,0.30%
2021-12-10,Falkland Islands,0,83,"23,526.08",,,,
2021-12-10,Fiji,10,"52,577","58,231.32","659,250",73.01%,66.24%,1.33%
2021-12-10,Finland,"1,794","201,051","36,236.11",4.32 million,77.91%,73.63%,0.71%
2021-12-10,France,"55,140",8.21 million,"121,706.79",52.46 million,77.80%,71.11%,1.47%
2021-12-10,French Polynesia,0,"46,334","163,994.42","167,068",59.13%,55.77%,1.37%
2021-12-10,Gabon,0,"37,551","16,478.20","219,775",9.64%,7.60%,0.75%
2021-12-10,Gambia,0,"9,998","4,020.21","242,172",9.74%,9.18%,3.42%
2021-12-10,Georgia,"3,454","882,822","221,827.23",1.26 million,31.59%,26.21%,1.43%
2021-12-10,Germany,"53,296",6.50 million,"77,426.76",60.43 million,72.03%,68.94%,1.62%
2021-12-10,Ghana,0,"131,246","4,136.06",2.65 million,8.36%,4.93%,0.94%
2021-12-10,Gibraltar,22,"7,485","222,166.16","41,041",121.82%,118.44%,1.34%
2021-12-10,Greece,"5,087","994,901","95,933.40",7.22 million,69.58%,65.00%,1.92%
2021-12-10,Greenland,0,"1,774","31,195.05","40,351",70.96%,66.42%,
2021-12-10,Grenada,3,"5,913","52,320.49","40,930",36.22%,30.94%,3.38%
2021-12-10,Guatemala,516,"621,844","34,073.89",6.23 million,34.16%,23.67%,2.58%
2021-12-10,Guernsey,,,,,,,
2021-12-10,Guinea,0,"30,798","2,281.80",1.69 million,12.49%,6.05%,1.26%
2021-12-10,Guinea-Bissau,2,"6,447","3,198.73","385,186",19.11%,1.05%,2.31%
2021-12-10,Guyana,51,"38,453","48,654.42","404,122",51.13%,35.87%,2.64%
2021-12-10,Haiti,0,"25,744","2,230.52","120,569",1.04%,0.61%,2.94%
2021-12-10,High income,"530,565",119.89 million,"98,677.74",910.75 million,74.96%,68.91%,1.56%
2021-12-10,Honduras,0,"378,423","37,605.41",4.40 million,43.68%,38.67%,2.75%
2021-12-10,Hong Kong,4,"12,482","1,652.63",4.80 million,63.58%,60.51%,1.71%
2021-12-10,Hungary,"6,884",1.18 million,"122,784.11",6.18 million,64.11%,61.07%,3.08%
2021-12-10,Iceland,107,"19,159","51,950.69","286,650",77.73%,76.52%,0.18%
2021-12-10,India,"7,990",34.68 million,"24,890.49",811.44 million,58.23%,35.95%,1.37%
2021-12-10,Indonesia,192,4.26 million,"15,410.06",145.09 million,52.50%,36.83%,3.38%
2021-12-10,International,0,721,,,,,2.08%
2021-12-10,Iran,"2,971",6.15 million,"72,338.38",58.57 million,68.88%,57.80%,2.12%
2021-12-10,Iraq,545,2.09 million,"50,686.74",8.01 million,19.45%,12.53%,1.15%
2021-12-10,Ireland,"4,097","614,952","123,412.37",3.88 million,77.89%,76.65%,0.94%
2021-12-10,Isle of Man,95,"12,441","145,662.10","68,409",80.09%,75.96%,0.54%
2021-12-10,Israel,585,1.35 million,"145,235.71",6.41 million,68.96%,62.40%,0.61%
2021-12-10,Italy,"20,490",5.19 million,"85,895.10",47.59 million,78.84%,73.35%,2.60%
2021-12-10,Jamaica,51,"91,652","30,823.33","694,626",23.36%,18.05%,2.64%
2021-12-10,Japan,136,1.73 million,"13,707.13",100.04 million,79.36%,77.70%,1.06%
2021-12-10,Jersey,,,,"80,602",79.75%,75.32%,
2021-12-10,Jordan,"4,936",1.00 million,"97,714.08",4.21 million,41.04%,37.09%,1.19%
2021-12-10,Kazakhstan,634,1.06 million,"55,924.26",8.83 million,46.51%,43.49%,1.70%
2021-12-10,Kenya,136,"255,932","4,654.52",5.36 million,9.75%,5.88%,2.09%
2021-12-10,Kiribati,0,2,16.48,"59,492",49.01%,18.68%,
2021-12-10,Kosovo,7,"161,183","90,444.78","869,439",48.79%,43.26%,1.85%
2021-12-10,Kuwait,29,"413,637","95,560.11",3.31 million,76.56%,73.46%,0.60%
2021-12-10,Kyrgyzstan,53,"183,863","27,738.89",1.16 million,17.50%,14.12%,1.50%
2021-12-10,Laos,"1,645","86,148","11,674.19",3.74 million,50.75%,42.00%,0.27%
2021-12-10,Latvia,650,"260,658","139,618.22",1.29 million,69.25%,65.76%,1.67%
2021-12-10,Lebanon,"1,563","686,725","101,449.21",2.02 million,29.85%,25.71%,1.28%
2021-12-10,Lesotho,610,"22,448","10,397.08","626,669",29.02%,28.64%,2.96%
2021-12-10,Liberia,3,"5,835","1,126.40","605,468",11.69%,11.11%,4.92%
2021-12-10,Libya,577,"377,450","54,242.72",1.79 million,25.66%,10.79%,1.47%
2021-12-10,Liechtenstein,68,"5,297","138,469.18","25,894",67.69%,66.26%,1.26%
2021-12-10,Lithuania,"1,729","487,953","181,404.47",1.89 million,70.25%,67.08%,1.42%
2021-12-10,Low income,"2,028",1.39 million,"2,092.80",46.86 million,7.04%,3.44%,2.70%
2021-12-10,Lower middle income,"48,812",64.22 million,"19,282.23",1.54 billion,46.29%,30.33%,1.82%
2021-12-10,Luxembourg,369,"93,429","147,175.39","453,933",71.51%,67.69%,0.95%
2021-12-10,Macao,0,77,116.95,"488,314",74.17%,68.11%,
2021-12-10,Madagascar,0,"44,800","1,575.95","589,003",2.07%,1.90%,2.17%
2021-12-10,Malawi,59,"62,147","3,163.07",1.24 million,6.33%,3.20%,3.71%
2021-12-10,Malaysia,"5,058",2.68 million,"81,874.15",25.94 million,79.14%,77.90%,1.15%
2021-12-10,Maldives,92,"92,846","170,792.10","396,162",72.87%,67.23%,0.28%
2021-12-10,Mali,75,"18,404",882.44,"822,145",3.94%,1.65%,3.38%
2021-12-10,Malta,88,"40,357","78,196.09","436,791",84.63%,84.04%,1.17%
2021-12-10,Marshall Islands,0,4,67.09,,,,
2021-12-10,Mauritania,38,"39,742","8,322.74",1.10 million,22.99%,14.62%,2.13%
2021-12-10,Mauritius,68,"22,461","17,638.22","916,524",71.97%,71.36%,1.07%
2021-12-10,Mexico,0,3.91 million,"30,029.54",80.19 million,61.56%,50.67%,7.57%
2021-12-10,Micronesia (country),0,1,8.60,,,,
2021-12-10,Moldova,516,"369,013","91,702.46","989,897",24.60%,23.76%,2.53%
2021-12-10,Monaco,48,"4,054","102,580.97",,,,0.89%
2021-12-10,Mongolia,0,"384,912","115,614.12",2.26 million,67.96%,64.75%,0.53%
2021-12-10,Montenegro,219,"159,433","253,853.59","279,249",44.46%,41.84%,1.47%
2021-12-10,Montserrat,0,44,"8,833.57","1,547",31.06%,29.55%,2.27%
2021-12-10,Morocco,175,"951,267","25,472.55",24.56 million,65.77%,61.25%,1.55%
2021-12-10,Mozambique,379,"152,965","4,755.92",6.80 million,21.15%,13.36%,1.27%
2021-12-10,Myanmar,621,"526,024","9,597.92",18.83 million,34.36%,23.77%,3.64%
2021-12-10,Namibia,"1,000","131,230","50,719.97","378,182",14.62%,12.33%,2.72%
2021-12-10,Nauru,,,,,,,
2021-12-10,Nepal,232,"823,786","27,760.34",10.43 million,35.15%,29.40%,1.40%
2021-12-10,Netherlands,"17,475",2.85 million,"166,001.19",13.29 million,77.40%,70.77%,0.70%
2021-12-10,New Caledonia,22,"12,479","43,297.24","182,049",63.16%,59.78%,2.24%
2021-12-10,New Zealand,160,"12,781","2,495.02",3.95 million,77.03%,73.02%,0.36%
2021-12-10,Nicaragua,0,"17,328","2,585.35",4.40 million,65.68%,37.90%,1.24%
2021-12-10,Niger,18,"7,149",284.47,"507,223",2.02%,1.85%,3.73%
2021-12-10,Nigeria,"1,287","216,451","1,023.89",7.35 million,3.48%,1.82%,1.38%
2021-12-10,Niue,,,,,,,
2021-12-10,North America,"176,529",59.52 million,"99,772.10",394.94 million,66.20%,56.00%,2.00%
2021-12-10,North Macedonia,361,"218,723","105,020.93","836,816",40.18%,38.63%,3.52%
2021-12-10,Northern Cyprus,,,,"284,357",74.39%,72.20%,
2021-12-10,Norway,"5,413","310,781","56,860.98",4.26 million,77.95%,71.01%,0.37%
2021-12-10,Oceania,"1,949","387,889","8,974.77",25.98 million,60.11%,56.45%,1.12%
2021-12-10,Oman,0,"304,679","58,329.90",3.12 million,59.75%,55.31%,1.35%
2021-12-10,Pakistan,395,1.29 million,"5,722.74",84.24 million,37.41%,24.92%,2.24%
2021-12-10,Palau,0,8,440.19,,,,
2021-12-10,Palestine,296,"463,573","88,760.23",2.02 million,38.68%,26.88%,1.04%
2021-12-10,Panama,127,"480,217","109,598.97",3.01 million,68.79%,55.74%,1.54%
2021-12-10,Papua New Guinea,0,"35,835","3,929.70","282,571",3.10%,2.37%,1.60%
2021-12-10,Paraguay,70,"463,650","64,220.64",3.41 million,47.30%,38.35%,3.56%
2021-12-10,Peru,"1,356",2.25 million,"67,478.01",23.34 million,69.97%,59.27%,8.96%
2021-12-10,Philippines,204,2.84 million,"25,540.56",56.11 million,50.53%,35.63%,1.76%
2021-12-10,Pitcairn,,,,,,,
2021-12-10,Poland,"24,988",3.79 million,"100,141.18",21.14 million,55.94%,54.67%,2.32%
2021-12-10,Portugal,"3,742",1.19 million,"116,546.52",9.18 million,90.24%,88.73%,1.57%
2021-12-10,Qatar,163,"245,030","83,613.03",,,,0.25%
2021-12-10,Romania,931,1.79 million,"93,659.73",7.98 million,41.74%,39.80%,3.21%
2021-12-10,Russia,"30,383",9.78 million,"67,045.35",69.11 million,47.37%,41.23%,2.88%
2021-12-10,Rwanda,39,"100,556","7,573.97",6.39 million,48.12%,29.23%,1.34%
2021-12-10,Saint Helena,0,4,656.28,,,,
2021-12-10,Saint Kitts and Nevis,3,"2,795","52,198.11","27,358",51.09%,47.00%,1.00%
2021-12-10,Saint Lucia,19,"13,086","70,964.91","55,063",29.86%,25.83%,2.16%
2021-12-10,Saint Pierre and Miquelon,3,94,"16,288.34",,,,
2021-12-10,Saint Vincent and the Grenadines,47,"5,692","51,155.31","32,104",28.85%,21.73%,1.35%
2021-12-10,Samoa,0,3,14.99,"141,356",70.63%,60.73%,
2021-12-10,San Marino,107,"6,464","190,061.75","24,282",71.40%,63.58%,1.45%
2021-12-10,Sao Tome and Principe,0,"3,733","16,712.63","85,687",38.36%,21.91%,1.53%
2021-12-10,Saudi Arabia,48,"550,136","15,566.65",24.76 million,70.05%,64.39%,1.61%
2021-12-10,Senegal,11,"74,065","4,307.03",1.33 million,7.72%,5.47%,2.55%
2021-12-10,Serbia,"1,387",1.27 million,"185,081.18",3.28 million,47.80%,45.95%,0.95%
2021-12-10,Seychelles,0,"23,806","240,683.45","82,117",83.02%,79.08%,0.54%
2021-12-10,Sierra Leone,1,"6,421",788.69,"747,044",9.18%,4.73%,1.88%
2021-12-10,Singapore,454,"272,433","49,954.71",4.74 million,87.00%,87.00%,0.29%
2021-12-10,Sint Maarten (Dutch part),,,,"27,030",62.25%,57.59%,
2021-12-10,Slovakia,"7,935",1.27 million,"233,117.54",2.68 million,49.12%,45.93%,1.20%
2021-12-10,Slovenia,"1,323","437,689","210,556.67",1.24 million,59.58%,56.24%,1.23%
2021-12-10,Solomon Islands,0,20,28.41,"176,593",25.08%,7.43%,
2021-12-10,Somalia,23,"23,074","1,410.43","892,093",5.45%,4.06%,5.78%
2021-12-10,South Africa,"19,017",3.11 million,"51,838.20",18.34 million,30.55%,25.53%,2.89%
2021-12-10,South America,"17,068",39.14 million,"90,120.71",315.13 million,72.57%,60.88%,3.03%
2021-12-10,South Korea,"6,977","510,583","9,951.88",42.93 million,83.68%,81.24%,0.82%
2021-12-10,South Sudan,31,"12,873","1,131.06","223,920",1.97%,1.56%,1.03%
2021-12-10,Spain,"17,095",5.29 million,"113,172.51",38.49 million,82.34%,80.66%,1.67%
2021-12-10,Sri Lanka,754,"571,426","26,581.28",15.95 million,74.21%,64.11%,2.55%
2021-12-10,Sudan,123,"44,529",991.53,2.78 million,6.20%,2.75%,7.20%
2021-12-10,Suriname,18,"51,167","86,460.24","259,391",43.83%,37.74%,2.30%
2021-12-10,Sweden,"3,162",1.23 million,"120,984.03",7.67 million,75.53%,71.60%,1.24%
2021-12-10,Switzerland,"10,134",1.11 million,"127,580.03",5.91 million,67.81%,66.11%,1.06%
2021-12-10,Syria,93,"49,101","2,686.68",1.00 million,5.49%,4.18%,5.71%
2021-12-10,Taiwan,17,"16,721",700.94,18.44 million,77.29%,62.62%,5.07%
2021-12-10,Tajikistan,0,"17,493","1,794.22",3.12 million,31.98%,26.59%,0.71%
2021-12-10,Tanzania,0,"26,309",427.80,1.59 million,2.59%,1.75%,2.79%
2021-12-10,Thailand,"4,079",2.16 million,"30,948.29",49.86 million,71.28%,61.81%,0.98%
2021-12-10,Timor,0,"19,829","14,755.09","652,294",48.54%,36.44%,0.61%
2021-12-10,Togo,15,"26,372","3,110.55",1.35 million,15.91%,9.55%,0.92%
2021-12-10,Tokelau,,,,,,,
2021-12-10,Tonga,0,1,9.37,"73,296",68.66%,43.31%,
2021-12-10,Trinidad and Tobago,898,"79,237","56,461.78","697,645",49.71%,46.54%,2.98%
2021-12-10,Tunisia,241,"719,247","60,259.82",6.26 million,52.43%,44.61%,3.53%
2021-12-10,Turkey,"18,561",9.00 million,"105,887.21",56.49 million,66.43%,59.82%,0.88%
2021-12-10,Turkmenistan,,,,,,,
2021-12-10,Turks and Caicos Islands,0,"3,119","79,513.59",,,,0.80%
2021-12-10,Tuvalu,,,,,,,
2021-12-10,Uganda,81,"127,944","2,715.08",6.53 million,13.85%,2.73%,2.55%
2021-12-10,Ukraine,"11,817",3.72 million,"85,528.22",14.09 million,32.41%,28.49%,2.58%
2021-12-10,United Arab Emirates,74,"742,641","74,330.38",9.88 million,98.90%,90.08%,0.29%
2021-12-10,United Kingdom,"58,352",10.74 million,"157,454.13",51.23 million,75.11%,68.48%,1.36%
2021-12-10,United States,"170,738",49.84 million,"149,712.54",238.43 million,71.81%,60.64%,1.60%
2021-12-10,Upper middle income,"115,721",83.76 million,"33,322.69",1.90 billion,75.75%,69.27%,2.65%
2021-12-10,Uruguay,252,"402,149","115,389.23",2.76 million,79.11%,76.53%,1.53%
2021-12-10,Uzbekistan,148,"195,246","5,753.40",18.14 million,53.44%,32.72%,0.73%
2021-12-10,Vanuatu,0,6,19.08,"100,264",31.88%,15.06%,16.67%
2021-12-10,Vatican,0,27,"33,251.23",,,,
2021-12-10,Venezuela,511,"437,113","15,227.79",18.39 million,64.08%,40.44%,1.20%
2021-12-10,Vietnam,"14,839",1.38 million,"14,080.56",74.71 million,76.11%,57.44%,1.98%
2021-12-10,Wallis and Futuna,0,454,"40,923.02","6,016",54.23%,53.39%,1.54%
2021-12-10,World,"697,193",269.27 million,"34,193.20",4.40 billion,55.92%,45.86%,1.97%
2021-12-10,Yemen,9,"10,056",329.81,"556,652",1.83%,1.20%,19.51%
2021-12-10,Zambia,162,"210,724","11,137.25","806,611",4.26%,4.34%,1.74%
2021-12-10,Zimbabwe,0,"155,817","10,324.36",3.94 million,26.09%,19.62%,3.03%
2021-12-11,Afghanistan,8,"157,611","3,956.55",4.14 million,10.40%,9.42%,4.65%
2021-12-11,Africa,"32,984",8.90 million,"6,477.16",170.44 million,12.41%,8.03%,2.52%
2021-12-11,Albania,309,"203,524","70,841.86",1.10 million,38.38%,34.54%,1.54%
2021-12-11,Algeria,218,"212,652","4,766.20",7.02 million,15.73%,12.45%,2.89%
2021-12-11,Andorra,0,"19,440","251,312.15","56,628",73.21%,65.35%,0.68%
2021-12-11,Angola,26,"65,397","1,927.20",7.00 million,20.64%,9.77%,2.66%
2021-12-11,Anguilla,0,"1,523","100,694.21","10,079",66.64%,60.98%,0.26%
2021-12-11,Antigua and Barbuda,0,"4,159","42,125.84","61,921",62.72%,58.63%,2.81%
2021-12-11,Argentina,"2,445",5.36 million,"117,460.55",37.30 million,81.78%,67.85%,2.18%
2021-12-11,Armenia,290,"342,405","115,360.59","869,750",29.30%,19.63%,2.27%
2021-12-11,Aruba,26,"16,575","154,624.75","83,936",78.30%,73.14%,1.07%
2021-12-11,Asia,"77,050",83.02 million,"17,744.95",3.03 billion,64.82%,52.38%,1.49%
2021-12-11,Australia,"1,543","228,925","8,877.12",20.21 million,78.35%,74.69%,0.92%
2021-12-11,Austria,"4,460",1.23 million,"135,524.19",6.50 million,71.83%,68.57%,1.07%
2021-12-11,Azerbaijan,"1,117","603,254","59,007.50",5.12 million,50.06%,45.13%,1.34%
2021-12-11,Bahamas,0,"22,881","57,647.25","154,135",38.83%,36.20%,3.09%
2021-12-11,Bahrain,40,"278,037","159,033.23",1.19 million,68.22%,66.65%,0.50%
2021-12-11,Bangladesh,177,1.58 million,"9,494.67",85.78 million,51.58%,25.29%,1.77%
2021-12-11,Barbados,72,"26,740","92,941.46","154,481",53.69%,48.60%,0.94%
2021-12-11,Belarus,"1,837","673,269","71,299.21",4.06 million,43.04%,32.19%,0.78%
2021-12-11,Belgium,0,1.93 million,"165,897.23",8.88 million,76.33%,75.25%,1.43%
2021-12-11,Belize,0,"31,033","76,640.78","229,107",56.58%,48.59%,1.89%
2021-12-11,Benin,0,"24,897","1,999.59",1.36 million,10.95%,8.53%,0.65%
2021-12-11,Bermuda,0,"5,764","92,829.99","46,054",74.17%,72.52%,1.84%
2021-12-11,Bhutan,0,"2,649","3,396.59","589,482",75.58%,72.40%,0.11%
2021-12-11,Bolivia,"1,878","551,516","46,608.55",5.22 million,44.13%,36.74%,3.50%
2021-12-11,Bonaire Sint Eustatius and Saba,10,"3,129","118,321.04",,,,0.70%
2021-12-11,Bosnia and Herzegovina,0,"280,980","86,098.83","882,641",27.05%,,4.60%
2021-12-11,Botswana,0,"196,090","81,798.24","955,135",39.84%,22.03%,1.24%
2021-12-11,Brazil,"2,684",22.19 million,"103,703.48",164.91 million,77.07%,65.14%,2.78%
2021-12-11,British Virgin Islands,0,"2,816","92,561.55","18,357",60.34%,55.47%,1.35%
2021-12-11,Brunei,60,"15,343","34,749.46","404,834",91.69%,84.72%,0.64%
2021-12-11,Bulgaria,"1,073","714,156","103,551.07",1.90 million,27.61%,26.65%,4.13%
2021-12-11,Burkina Faso,0,"16,334",759.82,"442,769",2.06%,1.55%,1.77%
2021-12-11,Burundi,0,"20,666","1,686.27","2,812",0.02%,0.02%,0.18%
2021-12-11,Cambodia,16,"120,343","7,101.37",14.20 million,83.79%,79.93%,2.48%
2021-12-11,Cameroon,0,"107,549","3,950.48","806,176",2.96%,2.30%,1.70%
2021-12-11,Canada,"5,330",1.84 million,"48,333.70",31.09 million,81.68%,76.68%,1.63%
2021-12-11,Cape Verde,7,"38,496","68,510.29","301,215",53.61%,45.29%,0.91%
2021-12-11,Cayman Islands,32,"7,871","118,364.46","58,371",87.78%,84.94%,0.11%
2021-12-11,Central African Republic,0,"11,912","2,421.14","446,712",9.08%,6.99%,0.85%
2021-12-11,Chad,0,"5,703",337.16,"205,259",1.21%,0.48%,3.17%
2021-12-11,Chile,"2,857",1.78 million,"92,712.55",17.02 million,88.58%,84.95%,2.17%
2021-12-11,China,75,"99,679",69.02,1.26 billion,87.24%,80.49%,4.65%
2021-12-11,Colombia,"1,813",5.09 million,"99,315.80",37.84 million,73.80%,51.04%,2.54%
2021-12-11,Comoros,4,"4,564","5,137.00","282,378",31.78%,27.55%,3.31%
2021-12-11,Congo,0,"19,066","3,370.33","550,142",9.72%,2.40%,1.88%
2021-12-11,Cook Islands,0,2,113.82,"12,841",73.08%,71.12%,
2021-12-11,Costa Rica,0,"567,995","110,525.23",3.92 million,76.32%,65.47%,1.29%
2021-12-11,Cote d'Ivoire,14,"61,896","2,287.90",3.31 million,12.22%,5.57%,1.14%
2021-12-11,Croatia,"3,860","651,863","159,705.48",2.23 million,54.56%,47.33%,1.78%
2021-12-11,Cuba,73,"963,566","85,139.49",10.22 million,90.29%,82.72%,0.86%
2021-12-11,Curacao,12,"17,572","106,628.80","103,448",62.77%,58.21%,1.04%
2021-12-11,Cyprus,428,"140,458","156,760.29","633,930",70.75%,66.23%,0.43%
2021-12-11,Czechia,"12,445",2.33 million,"216,809.13",6.74 million,62.89%,60.51%,1.48%
2021-12-11,Democratic Republic of Congo,0,"59,851",647.89,"186,741",0.20%,0.08%,1.87%
2021-12-11,Denmark,"5,606","548,400","94,335.37",4.66 million,80.12%,77.26%,0.55%
2021-12-11,Djibouti,0,"13,514","13,484.38","82,858",8.27%,2.60%,1.40%
2021-12-11,Dominica,0,"6,233","86,363.13","29,064",40.27%,37.57%,0.67%
2021-12-11,Dominican Republic,225,"410,087","37,438.17",6.91 million,63.09%,51.60%,1.03%
2021-12-11,Ecuador,0,"530,865","29,676.37",13.97 million,78.11%,66.68%,6.31%
2021-12-11,Egypt,879,"368,335","3,532.91",29.53 million,28.32%,16.85%,5.71%
2021-12-11,El Salvador,0,"119,803","18,378.92",4.45 million,68.33%,63.08%,3.17%
2021-12-11,Equatorial Guinea,0,"13,612","9,388.29","249,067",17.18%,13.76%,1.29%
2021-12-11,Eritrea,13,"7,629","2,118.31",,,,0.83%
2021-12-11,Estonia,456,"227,902","171,977.11","833,654",62.91%,60.45%,0.81%
2021-12-11,Eswatini,"1,002","52,174","44,503.05","320,460",27.33%,24.91%,2.39%
2021-12-11,Ethiopia,132,"373,000","3,164.34",8.95 million,7.60%,1.23%,1.83%
2021-12-11,Europe,"303,798",78.72 million,"105,107.44",475.78 million,63.52%,59.38%,1.86%
2021-12-11,European Union,"203,048",49.54 million,"110,789.29",317.77 million,71.06%,67.94%,1.75%
2021-12-11,Faeroe Islands,0,"4,275","87,150.63","41,387",84.37%,82.41%,0.30%
2021-12-11,Falkland Islands,0,83,"23,526.08",,,,
2021-12-11,Fiji,0,"52,577","58,231.32","659,250",73.01%,66.24%,1.33%
2021-12-11,Finland,0,"201,051","36,236.11",4.32 million,77.91%,73.63%,0.71%
2021-12-11,France,"53,919",8.26 million,"122,506.51",52.48 million,77.83%,71.22%,1.46%
2021-12-11,French Polynesia,0,"46,334","163,994.42","167,068",59.13%,55.77%,1.37%
2021-12-11,Gabon,40,"37,591","16,495.75","219,775",9.64%,7.60%,0.75%
2021-12-11,Gambia,0,"9,998","4,020.21","242,172",9.74%,9.18%,3.42%
