year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2015,4,8,5,1,99.0,99.0,100.0,84.0,-4.0,59.0,1026.0,3.0,NE,1.79,0.0,0.0
2015,4,8,6,1,82.0,107.0,91.0,93.0,-3.0,64.0,1026.0,3.0,cv,0.89,0.0,0.0
2015,4,8,7,1,88.0,114.0,95.0,98.0,-1.0,69.0,1026.0,4.0,NE,0.89,0.0,0.0
2015,4,8,8,1,95.0,119.0,105.0,102.0,-1.0,60.0,1027.0,6.0,cv,0.89,0.0,0.0
2015,4,8,9,1,117.0,123.0,117.0,103.0,-1.0,49.0,1027.0,9.0,cv,1.78,0.0,0.0
2015,4,8,10,1,109.0,112.0,97.0,92.0,-1.0,43.0,1026.0,11.0,cv,3.57,0.0,0.0
2015,4,8,11,1,78.0,78.0,72.0,70.0,-4.0,32.0,1025.0,12.0,SE,4.02,0.0,0.0
2015,4,8,12,1,77.0,66.0,75.0,74.0,-5.0,28.0,1024.0,13.0,SE,8.94,0.0,0.0
2015,4,8,13,1,92.0,89.0,90.0,89.0,-6.0,24.0,1023.0,14.0,SE,12.96,0.0,0.0
2015,4,8,14,1,99.0,99.0,95.0,89.0,-2.0,30.0,1022.0,15.0,SE,20.11,0.0,0.0
2015,4,8,15,1,107.0,110.0,106.0,106.0,0.0,35.0,1021.0,15.0,SE,25.92,0.0,0.0
2015,4,8,16,1,119.0,111.0,110.0,109.0,1.0,41.0,1021.0,14.0,SE,31.73,0.0,0.0
2015,4,8,17,1,126.0,125.0,127.0,124.0,2.0,50.0,1021.0,12.0,SE,37.54,0.0,0.0
2015,4,8,18,1,129.0,123.0,128.0,123.0,2.0,50.0,1021.0,12.0,SE,41.56,0.0,0.0
2015,4,8,19,1,140.0,136.0,137.0,132.0,2.0,57.0,1021.0,10.0,SE,43.35,0.0,0.0
2015,4,8,20,1,149.0,145.0,148.0,139.0,2.0,61.0,1022.0,9.0,SE,46.48,0.0,0.0
2015,4,8,21,1,150.0,141.0,143.0,136.0,2.0,61.0,1022.0,9.0,SE,48.27,0.0,0.0
2015,4,8,22,1,152.0,148.0,143.0,140.0,2.0,65.0,1022.0,8.0,SE,50.06,0.0,0.0
2015,4,8,23,1,151.0,158.0,145.0,141.0,2.0,70.0,1022.0,7.0,SE,51.85,0.0,0.0
2015,4,9,0,1,131.0,158.0,122.0,122.0,1.0,65.0,1022.0,7.0,SE,53.64,0.0,0.0
2015,4,9,1,1,118.0,152.0,127.0,137.0,0.0,65.0,1022.0,6.0,cv,0.89,0.0,0.0
2015,4,9,2,1,126.0,155.0,135.0,143.0,0.0,65.0,1022.0,6.0,SE,1.79,0.0,0.0
2015,4,9,3,1,140.0,147.0,137.0,128.0,0.0,70.0,1021.0,5.0,NW,0.89,0.0,0.0
2015,4,9,4,1,138.0,147.0,121.0,122.0,1.0,86.0,1021.0,3.0,cv,0.89,0.0,0.0
2015,4,9,5,1,136.0,159.0,143.0,141.0,0.0,80.0,1021.0,3.0,NE,0.89,0.0,0.0
2015,4,9,6,1,134.0,155.0,141.0,138.0,0.0,86.0,1021.0,2.0,cv,0.89,0.0,0.0
2015,4,9,7,1,132.0,158.0,141.0,133.0,1.0,80.0,1021.0,4.0,SE,0.89,0.0,0.0
2015,4,9,8,1,132.0,153.0,144.0,123.0,1.0,57.0,1021.0,9.0,cv,0.89,0.0,0.0
2015,4,9,9,1,149.0,147.0,149.0,145.0,1.0,53.0,1021.0,10.0,cv,1.78,0.0,0.0
2015,4,9,10,1,176.0,177.0,165.0,163.0,1.0,46.0,1022.0,12.0,cv,2.67,0.0,0.0
2015,4,9,11,1,189.0,190.0,195.0,177.0,2.0,47.0,1021.0,13.0,cv,3.56,0.0,0.0
2015,4,9,12,1,205.0,199.0,195.0,180.0,3.0,44.0,1020.0,15.0,SE,1.79,0.0,0.0
2015,4,9,13,1,207.0,204.0,200.0,187.0,3.0,41.0,1019.0,16.0,SE,3.58,0.0,0.0
2015,4,9,14,1,203.0,201.0,196.0,182.0,3.0,39.0,1018.0,17.0,SE,8.5,0.0,0.0
2015,4,9,15,1,179.0,177.0,180.0,158.0,2.0,34.0,1018.0,18.0,SE,13.42,0.0,0.0
2015,4,9,16,1,132.0,160.0,147.0,127.0,2.0,34.0,1017.0,18.0,SE,18.34,0.0,0.0
2015,4,9,17,1,164.0,172.0,168.0,155.0,3.0,36.0,1017.0,18.0,SE,23.26,0.0,0.0
2015,4,9,18,1,211.0,202.0,204.0,189.0,3.0,39.0,1017.0,17.0,SE,29.07,0.0,0.0
2015,4,9,19,1,235.0,220.0,221.0,213.0,4.0,47.0,1018.0,15.0,SE,33.99,0.0,0.0
2015,4,9,20,1,247.0,237.0,237.0,232.0,5.0,54.0,1019.0,14.0,SE,37.12,0.0,0.0
2015,4,9,21,1,248.0,251.0,242.0,232.0,6.0,62.0,1019.0,13.0,SE,40.25,0.0,0.0
2015,4,9,22,1,254.0,250.0,246.0,238.0,6.0,62.0,1019.0,13.0,SE,43.38,0.0,0.0
2015,4,9,23,1,255.0,251.0,243.0,237.0,7.0,76.0,1020.0,11.0,SE,45.17,0.0,0.0
2015,4,10,0,1,259.0,251.0,248.0,239.0,7.0,76.0,1020.0,11.0,SE,46.96,0.0,0.0
2015,4,10,1,1,246.0,252.0,251.0,222.0,6.0,76.0,1020.0,10.0,cv,0.89,0.0,0.0
2015,4,10,2,1,234.0,247.0,230.0,238.0,5.0,87.0,1020.0,7.0,NW,1.79,0.0,0.0
2015,4,10,3,1,246.0,254.0,245.0,236.0,6.0,93.0,1020.0,7.0,cv,0.89,0.0,0.0
2015,4,10,4,1,240.0,237.0,229.0,224.0,6.0,87.0,1020.0,8.0,NE,1.79,0.0,0.0
2015,4,10,5,1,231.0,224.0,213.0,201.0,5.0,93.0,1020.0,6.0,cv,0.89,0.0,0.0
2015,4,10,6,1,222.0,206.0,207.0,208.0,4.0,93.0,1021.0,5.0,NW,1.79,0.0,0.0
2015,4,10,7,1,209.0,222.0,205.0,200.0,5.0,87.0,1021.0,7.0,NE,0.89,0.0,0.0
2015,4,10,8,1,209.0,231.0,216.0,209.0,7.0,76.0,1021.0,11.0,cv,0.89,0.0,0.0
2015,4,10,9,1,213.0,232.0,224.0,205.0,7.0,71.0,1021.0,12.0,SE,1.79,0.0,0.0
2015,4,10,10,1,230.0,242.0,232.0,216.0,8.0,67.0,1022.0,14.0,SE,3.58,0.0,0.0
2015,4,10,11,1,226.0,237.0,244.0,199.0,8.0,58.0,1021.0,16.0,SE,6.71,0.0,0.0
2015,4,10,12,1,146.0,165.66666666666666,195.0,156.0,6.0,45.0,1020.0,18.0,cv,1.79,0.0,0.0
2015,4,10,13,1,152.0,129.0,109.0,126.0,4.0,34.0,1019.0,20.0,cv,4.92,0.0,0.0
2015,4,10,14,1,125.0,123.66666666666667,131.0,115.0,-4.0,18.0,1018.0,21.0,SE,4.02,0.0,0.0
2015,4,10,15,1,128.0,101.0,122.0,115.0,0.0,24.0,1017.0,21.0,SE,8.94,0.0,0.0
2015,4,10,16,1,112.0,120.0,115.0,108.0,2.0,30.0,1016.0,20.0,SE,13.86,0.0,0.0
2015,4,10,17,1,100.0,112.0,112.0,109.0,2.0,30.0,1017.0,20.0,SE,15.65,0.0,0.0
2015,4,10,18,1,70.0,72.0,71.0,63.0,0.0,26.0,1016.0,20.0,NW,1.79,0.0,0.0
2015,4,10,19,1,88.0,70.0,66.0,78.0,0.0,27.0,1016.0,19.0,SE,3.13,0.0,0.0
2015,4,10,20,1,149.0,71.0,95.0,91.0,2.0,41.0,1017.0,15.0,cv,0.89,0.0,0.0
2015,4,10,21,1,105.0,109.0,111.0,101.0,3.0,47.0,1018.0,14.0,SE,0.89,0.0,0.0
2015,4,10,22,1,64.0,64.0,66.0,57.0,5.0,58.0,1018.0,13.0,SE,1.78,0.0,0.0
2015,4,10,23,1,67.0,80.0,76.0,66.0,3.0,41.0,1018.0,16.0,SE,4.91,0.0,0.0
2015,4,11,0,1,105.0,143.0,119.0,116.0,7.0,58.0,1018.0,15.0,SE,6.7,0.0,0.0
2015,4,11,1,1,189.0,240.0,216.0,227.0,9.0,71.0,1019.0,14.0,NE,1.79,0.0,0.0
2015,4,11,2,1,264.0,276.0,274.0,255.0,9.0,81.0,1019.0,12.0,SE,4.02,0.0,0.0
2015,4,11,3,1,257.0,265.0,258.0,250.0,9.0,81.0,1018.0,12.0,SE,8.04,0.0,0.0
2015,4,11,4,1,249.0,256.0,250.0,245.0,9.0,81.0,1019.0,12.0,NW,3.13,0.0,0.0
2015,4,11,5,1,246.0,253.0,244.0,240.0,8.0,81.0,1019.0,11.0,SE,1.79,0.0,0.0
2015,4,11,6,1,243.0,252.0,244.0,237.0,8.0,81.0,1019.0,11.0,SE,3.58,0.0,0.0
2015,4,11,7,1,234.0,237.0,234.0,219.0,8.0,81.0,1020.0,11.0,SE,7.6,0.0,0.0
2015,4,11,8,1,215.0,210.0,206.0,199.0,8.0,76.0,1020.0,12.0,SE,11.62,0.0,0.0
2015,4,11,9,1,187.0,183.0,176.0,169.0,8.0,67.0,1020.0,14.0,SE,15.64,0.0,0.0
2015,4,11,10,1,162.0,164.0,169.0,150.0,9.0,67.0,1021.0,15.0,SE,19.66,0.0,0.0
2015,4,11,11,1,137.0,138.0,135.0,125.0,8.0,55.0,1020.0,17.0,SE,23.68,0.0,0.0
2015,4,11,12,1,139.0,145.0,147.0,136.0,7.0,51.0,1020.0,17.0,SE,27.7,0.0,0.0
2015,4,11,13,1,124.0,121.0,126.0,108.0,7.0,48.0,1019.0,18.0,SE,33.51,0.0,0.0
2015,4,11,14,1,94.0,98.0,95.0,93.0,7.0,45.0,1018.0,19.0,SE,38.43,0.0,0.0
2015,4,11,15,1,90.0,95.0,101.0,86.0,5.0,39.0,1018.0,19.0,SE,43.35,0.0,0.0
2015,4,11,16,1,96.0,103.0,102.0,87.0,7.0,48.0,1018.0,18.0,SE,47.37,0.0,0.0
2015,4,11,17,1,99.0,110.0,108.0,101.0,7.0,48.0,1019.0,18.0,SE,52.29,0.3,0.3
2015,4,11,18,1,132.0,143.0,138.0,145.0,7.0,55.0,1019.0,16.0,SE,57.21,0.0,0.0
2015,4,11,19,1,151.0,148.33333333333334,145.0,149.0,6.0,58.0,1020.0,14.0,SE,62.13,0.0,0.0
2015,4,11,20,1,132.0,127.0,131.0,118.0,6.0,62.0,1020.0,13.0,SE,66.15,0.0,0.0
2015,4,11,21,1,89.0,100.0,88.0,102.0,7.0,66.0,1021.0,13.0,SE,70.17,1.9,1.9
2015,4,11,22,1,20.0,31.0,27.0,33.0,9.0,87.0,1024.0,11.0,NW,4.92,9.3,11.2
2015,4,11,23,1,15.0,17.0,15.0,16.0,7.0,87.0,1025.0,9.0,NW,9.84,3.1,14.3
2015,4,12,0,1,14.0,9.0,11.0,11.0,7.0,93.0,1022.0,8.0,SE,3.13,0.0,0.0
2015,4,12,1,1,14.0,13.0,12.0,10.0,7.0,93.0,1022.0,8.0,cv,0.89,0.0,0.0
2015,4,12,2,1,23.0,21.0,26.0,26.0,6.0,81.0,1022.0,9.0,cv,1.34,0.0,0.0
2015,4,12,3,1,11.0,11.0,16.0,23.0,2.0,61.0,1021.0,9.0,NW,5.81,0.1,0.1
2015,4,12,4,1,7.0,12.0,10.0,20.0,-2.0,45.0,1021.0,9.0,NW,13.86,0.0,0.0
2015,4,12,5,1,10.0,8.0,11.0,18.0,-3.0,45.0,1021.0,8.0,NW,22.8,0.0,0.0
2015,4,12,6,1,7.0,8.0,11.0,21.0,-5.0,39.0,1022.0,8.0,NW,31.74,0.0,0.0
2015,4,12,7,1,8.0,10.0,5.0,16.0,-6.0,36.0,1023.0,8.0,NW,39.79,0.0,0.0
2015,4,12,8,1,11.0,10.0,14.0,21.0,-6.0,36.0,1023.0,8.0,NW,49.62,0.0,0.0
2015,4,12,9,1,9.0,10.0,9.0,19.0,-6.0,34.0,1024.0,9.0,NW,58.56,0.0,0.0
2015,4,12,10,1,16.0,17.0,24.0,11.0,-4.0,34.0,1025.0,11.0,NW,66.61,0.0,0.0
2015,4,12,11,1,4.0,15.0,15.0,11.0,-3.0,39.0,1025.0,10.0,NE,8.05,0.0,0.0
2015,4,12,12,1,20.0,16.0,18.0,15.0,-1.0,46.0,1026.0,10.0,NE,16.1,0.0,0.0
2015,4,12,13,1,13.0,17.0,19.0,21.0,-2.0,49.0,1026.0,8.0,NE,25.93,0.0,0.0
2015,4,12,14,1,13.0,20.0,19.0,28.0,-2.0,49.0,1027.0,8.0,NE,35.76,0.0,0.0
2015,4,12,15,1,17.0,19.0,18.0,24.0,-4.0,42.0,1027.0,8.0,NE,46.94,0.0,0.0
2015,4,12,16,1,10.0,14.0,19.0,19.0,-3.0,48.0,1028.0,7.0,NE,56.77,0.0,0.0
2015,4,12,17,1,11.0,21.0,19.0,20.0,-4.0,45.0,1028.0,7.0,NE,64.82,0.0,0.0
2015,4,12,18,1,16.0,15.0,12.0,15.0,-3.0,48.0,1029.0,7.0,NE,71.97,0.0,0.0
2015,4,12,19,1,18.0,16.0,12.0,17.0,-4.0,48.0,1029.0,6.0,NE,79.12,0.0,0.0
2015,4,12,20,1,10.0,16.0,13.0,11.0,-4.0,48.0,1030.0,6.0,NE,87.17,0.0,0.0
2015,4,12,21,1,12.0,15.0,12.0,10.0,-3.0,56.0,1031.0,5.0,NW,9.83,0.0,0.0
2015,4,12,22,1,14.0,11.0,16.0,15.0,-3.0,56.0,1031.0,5.0,NE,7.15,0.0,0.0
2015,4,12,23,1,15.0,15.0,10.0,17.0,-3.0,56.0,1030.0,5.0,NW,4.92,0.0,0.0
2015,4,13,0,1,14.0,10.0,13.0,16.0,-4.0,48.0,1031.0,6.0,NE,7.15,0.0,0.0
2015,4,13,1,1,12.0,15.0,15.0,12.0,-4.0,48.0,1030.0,6.0,NE,12.96,0.0,0.0
2015,4,13,2,1,13.0,14.0,17.0,14.0,-3.0,52.0,1030.0,6.0,NE,20.11,0.0,0.0
2015,4,13,3,1,12.0,17.0,19.0,17.0,-3.0,52.0,1030.0,6.0,NW,7.15,0.2,0.2
2015,4,13,4,1,18.0,15.0,13.0,20.0,-3.0,52.0,1029.0,6.0,NW,12.96,0.0,0.0
2015,4,13,5,1,15.0,17.0,17.0,25.0,-3.0,52.0,1029.0,6.0,NW,17.88,0.0,0.0
2015,4,13,6,1,16.0,16.0,17.0,13.0,-2.0,60.0,1029.0,5.0,NW,22.8,0.0,0.0
2015,4,13,7,1,22.0,17.0,17.0,28.0,-3.0,48.0,1029.0,7.0,NW,28.61,0.0,0.0
2015,4,13,8,1,16.0,22.0,19.0,29.0,-3.0,42.0,1029.0,9.0,NW,34.42,0.1,0.1
2015,4,13,9,1,22.0,20.0,18.0,35.0,-2.0,40.0,1029.0,11.0,NW,41.57,0.0,0.0
2015,4,13,10,1,22.0,28.0,16.0,35.0,-2.0,37.0,1028.0,12.0,NW,46.49,0.0,0.0
2015,4,13,11,1,31.0,29.0,11.0,40.0,-1.0,35.0,1027.0,14.0,NW,50.51,0.0,0.0
2015,4,13,12,1,31.0,31.0,20.0,43.0,0.0,35.0,1026.0,15.0,NW,53.64,0.0,0.0
2015,4,13,13,1,32.0,38.0,55.0,46.0,1.0,33.0,1025.0,17.0,NW,56.77,0.0,0.0
2015,4,13,14,1,33.0,37.0,36.0,38.0,-1.0,27.0,1023.0,18.0,cv,1.79,0.0,0.0
2015,4,13,15,1,35.0,33.0,46.0,46.0,-1.0,27.0,1021.0,18.0,cv,3.58,0.0,0.0
2015,4,13,16,1,38.0,36.0,35.0,50.0,-2.0,24.0,1020.0,19.0,SE,1.79,0.0,0.0
2015,4,13,17,1,41.0,41.0,37.0,50.0,-2.0,24.0,1019.0,19.0,SE,6.71,0.0,0.0
2015,4,13,18,1,37.0,46.0,42.0,46.0,-1.0,27.0,1018.0,18.0,SE,11.63,0.0,0.0
2015,4,13,19,1,47.0,44.0,46.0,52.0,1.0,36.0,1018.0,16.0,SE,16.55,0.0,0.0
2015,4,13,20,1,51.0,49.0,48.0,52.0,2.0,41.0,1018.0,15.0,SE,19.68,0.0,0.0
2015,4,13,21,1,55.0,55.0,56.0,53.0,3.0,47.0,1017.0,14.0,SE,24.6,0.0,0.0
2015,4,13,22,1,61.0,58.0,59.0,63.0,3.0,47.0,1016.0,14.0,SE,27.73,0.0,0.0
2015,4,13,23,1,66.0,64.0,64.0,60.0,3.0,47.0,1016.0,14.0,SE,29.52,0.0,0.0
2015,4,14,0,1,65.0,67.0,66.0,66.0,5.0,75.0,1015.0,9.0,SE,30.41,0.0,0.0
2015,4,14,1,1,67.0,73.0,70.0,71.0,4.0,81.0,1014.0,7.0,SE,31.3,0.0,0.0
2015,4,14,2,1,74.0,87.0,67.0,79.0,4.0,86.0,1013.0,6.0,cv,0.45,0.0,0.0
2015,4,14,3,1,72.0,92.0,71.0,72.0,4.0,93.0,1013.0,5.0,cv,1.34,0.0,0.0
2015,4,14,4,1,85.0,103.0,72.0,83.0,3.0,86.0,1012.0,5.0,cv,2.23,0.0,0.0
2015,4,14,5,1,82.0,99.0,78.0,97.0,3.0,93.0,1011.0,4.0,NW,3.13,0.0,0.0
2015,4,14,6,1,87.0,103.0,83.0,93.0,2.0,86.0,1011.0,4.0,NW,6.26,0.0,0.0
2015,4,14,7,1,64.0,80.0,70.0,69.0,4.0,70.0,1012.0,9.0,NW,9.39,0.0,0.0
2015,4,14,8,1,58.0,65.0,66.0,77.0,3.0,54.0,1011.0,12.0,NW,12.52,0.0,0.0
2015,4,14,9,1,54.0,71.0,46.0,69.0,2.0,41.0,1011.0,15.0,NE,1.79,0.0,0.0
2015,4,14,10,1,49.0,62.0,64.0,49.0,1.0,29.0,1010.0,19.0,NW,1.79,0.0,0.0
2015,4,14,11,1,53.0,54.0,89.0,45.0,0.0,24.0,1009.0,21.0,NW,3.58,0.0,0.0
2015,4,14,12,1,59.0,57.0,65.0,53.0,-1.0,19.0,1008.0,24.0,cv,1.79,0.0,0.0
2015,4,14,13,1,66.0,66.0,73.0,64.0,-3.0,15.0,1007.0,25.0,SE,3.13,0.0,0.0
2015,4,14,14,1,53.0,74.0,40.0,49.0,-5.0,12.0,1005.0,26.0,cv,3.13,0.0,0.0
2015,4,14,15,1,49.0,58.0,56.0,45.0,-2.0,15.0,1004.0,26.0,SE,4.02,0.0,0.0
2015,4,14,16,1,49.0,52.0,65.0,53.0,-2.0,15.0,1003.0,26.0,SE,11.17,0.0,0.0
2015,4,14,17,1,55.0,54.0,66.0,50.0,1.0,20.0,1003.0,25.0,SE,16.98,0.0,0.0
2015,4,14,18,1,58.0,53.0,67.0,52.0,2.0,25.0,1002.0,23.0,SE,21.9,0.0,0.0
2015,4,14,19,1,46.0,49.0,48.0,50.0,1.0,24.0,1003.0,22.0,SE,26.82,0.0,0.0
2015,4,14,20,1,51.0,53.0,58.0,78.0,0.0,27.0,1003.0,19.0,SE,29.95,0.0,0.0
2015,4,14,21,1,53.0,50.0,54.0,63.0,1.0,31.0,1003.0,18.0,SE,30.84,0.0,0.0
2015,4,14,22,1,58.0,53.0,58.0,62.0,4.0,44.0,1003.0,16.0,cv,0.89,0.0,0.0
2015,4,14,23,1,61.0,61.0,62.0,58.0,4.0,47.0,1002.0,15.0,cv,1.78,0.0,0.0
2015,4,15,0,1,66.0,76.0,70.0,62.0,3.0,47.0,1002.0,14.0,SE,1.79,0.0,0.0
2015,4,15,1,1,70.0,100.0,67.0,72.0,5.0,58.0,1002.0,13.0,cv,0.89,0.0,0.0
2015,4,15,2,1,72.0,102.0,76.0,92.0,3.0,57.0,1001.0,11.0,NE,0.89,0.0,0.0
2015,4,15,3,1,76.0,106.0,71.0,96.0,3.0,57.0,1001.0,11.0,cv,0.89,0.0,0.0
2015,4,15,4,1,88.0,122.0,84.0,99.0,5.0,71.0,1000.0,10.0,cv,1.78,0.0,0.0
2015,4,15,5,1,89.0,125.0,95.0,102.0,4.0,75.0,1000.0,8.0,cv,2.23,0.0,0.0
2015,4,15,6,1,92.0,128.0,100.0,102.0,5.0,81.0,1000.0,8.0,cv,3.12,0.0,0.0
2015,4,15,7,1,101.0,135.0,117.0,127.0,7.0,76.0,1000.0,11.0,NE,0.89,0.0,0.0
2015,4,15,8,1,119.0,146.0,125.0,144.0,6.0,58.0,1000.0,14.0,cv,0.89,0.0,0.0
2015,4,15,9,1,120.0,160.0,148.0,128.0,7.0,51.0,1000.0,17.0,cv,1.78,0.0,0.0
2015,4,15,10,1,134.0,164.0,245.0,143.0,6.0,42.0,1000.0,19.0,cv,2.67,0.0,0.0
2015,4,15,11,1,166.66666666666666,148.0,212.0,140.0,6.0,42.0,999.0,19.0,SE,1.79,0.0,0.0
2015,4,15,12,1,149.0,158.0,146.0,143.0,7.0,42.0,998.0,20.0,SE,4.92,0.0,0.0
2015,4,15,13,1,151.0,156.0,155.0,142.0,7.0,37.0,997.0,22.0,SE,8.05,0.0,0.0
2015,4,15,14,1,112.0,143.0,129.0,132.0,7.0,35.0,996.0,23.0,cv,1.79,0.0,0.0
2015,4,15,15,1,140.0,147.0,84.0,135.0,7.0,35.0,995.0,23.0,SE,1.79,0.0,0.0
2015,4,15,16,1,139.0,149.0,142.0,139.0,7.0,33.0,994.0,24.0,cv,1.79,0.0,0.0
2015,4,15,17,1,139.0,151.0,138.0,165.0,9.0,40.0,994.0,23.0,SE,3.13,0.0,0.0
2015,4,15,18,1,284.0,390.0,277.0,328.0,3.0,25.0,997.0,24.0,NW,8.94,0.0,0.0
2015,4,15,19,1,126.0,143.0,111.0,722.0,1.0,26.0,1000.0,21.0,NW,22.8,0.0,0.0
2015,4,15,20,1,75.0,100.0,78.0,161.0,0.0,27.0,1003.0,19.0,NW,35.76,0.0,0.0
2015,4,15,21,1,78.0,95.33333333333333,74.0,134.0,-3.0,22.0,1004.0,19.0,NW,45.59,0.0,0.0
2015,4,15,22,1,84.0,121.0,78.0,130.0,-4.0,22.0,1005.0,18.0,NW,57.66,0.0,0.0
2015,4,15,23,1,81.0,121.0,78.0,128.0,-6.0,20.0,1006.0,17.0,NW,69.73,0.0,0.0
2015,4,16,0,1,77.0,127.0,78.0,128.0,-12.0,12.0,1007.0,17.0,NW,78.67,0.0,0.0
2015,4,16,1,1,57.0,94.0,58.0,101.0,-17.0,8.0,1009.0,16.0,NW,92.53,0.0,0.0
2015,4,16,2,1,39.0,58.0,36.0,74.0,-17.0,9.0,1010.0,15.0,NW,105.49,0.0,0.0
2015,4,16,3,1,27.0,38.0,30.0,59.0,-16.0,11.0,1011.0,14.0,NW,115.32,0.0,0.0
2015,4,16,4,1,17.0,28.0,20.0,44.0,-14.0,13.0,1011.0,13.0,NW,123.37,0.0,0.0
2015,4,16,5,1,11.0,21.0,15.0,37.0,-13.0,16.0,1012.0,12.0,NW,128.29,0.0,0.0
2015,4,16,6,1,10.0,11.0,10.0,35.0,-14.0,14.0,1013.0,12.0,NW,137.23,0.0,0.0
2015,4,16,7,1,5.0,12.0,8.0,31.0,-12.0,16.0,1014.0,13.0,NW,146.17,0.0,0.0
2015,4,16,8,1,13.0,15.0,7.0,32.0,-11.0,15.0,1014.0,15.0,NW,154.22,0.0,0.0
2015,4,16,9,1,10.0,17.0,7.0,28.0,-11.0,14.0,1014.0,16.0,NW,162.27,0.0,0.0
2015,4,16,10,1,6.0,15.0,12.0,11.0,-13.0,11.0,1014.0,17.0,NW,174.34,0.0,0.0
2015,4,16,11,1,10.0,8.0,6.0,7.0,-11.0,12.0,1014.0,18.0,NW,185.52,0.0,0.0
2015,4,16,12,1,12.0,19.0,15.0,7.0,-12.0,11.0,1013.0,19.0,NW,193.57,0.0,0.0
2015,4,16,13,1,7.0,6.0,3.0,8.0,-9.0,13.0,1012.0,20.0,NW,198.49,0.0,0.0
2015,4,16,14,1,10.0,11.0,225.0,3.0,-11.0,11.0,1011.0,20.0,NW,204.3,0.0,0.0
2015,4,16,15,1,14.0,18.0,11.0,1.0,-12.0,10.0,1010.0,20.0,NW,209.22,0.0,0.0
2015,4,16,16,1,15.0,13.0,13.333333333333334,12.0,-13.0,9.0,1009.0,21.0,NW,218.16,0.0,0.0
2015,4,16,17,1,20.0,20.0,18.666666666666668,16.0,-13.0,9.0,1009.0,21.0,NW,223.97,0.0,0.0
2015,4,16,18,1,22.0,23.0,21.0,18.0,-10.0,13.0,1008.0,19.0,SE,8.94,0.0,0.0
2015,4,16,19,1,36.0,37.0,35.0,32.0,-7.0,17.0,1009.0,18.0,SE,14.75,0.0,0.0
2015,4,16,20,1,32.0,45.0,37.0,34.0,-6.0,20.0,1009.0,17.0,SE,22.8,0.0,0.0
2015,4,16,21,1,41.0,40.0,41.666666666666664,44.0,-7.0,18.0,1010.0,17.0,SE,29.95,0.0,0.0
2015,4,16,22,1,42.0,51.0,45.333333333333336,43.0,-5.0,21.0,1010.0,17.0,SE,35.76,0.0,0.0
2015,4,16,23,1,47.0,61.0,50.333333333333336,43.0,-5.0,23.0,1010.0,16.0,SE,42.91,0.0,0.0
2015,4,17,0,1,53.0,62.0,53.333333333333336,45.0,-5.0,23.0,1010.0,16.0,SE,50.06,0.0,0.0
2015,4,17,1,1,50.0,54.0,49.666666666666664,45.0,-4.0,26.0,1010.0,15.0,SE,54.08,0.0,0.0
2015,4,17,2,1,45.0,60.0,51.666666666666664,50.0,-5.0,26.0,1009.0,14.0,SE,59.0,0.0,0.0
2015,4,17,3,1,47.0,62.0,53.333333333333336,51.0,-4.0,30.0,1009.0,13.0,SE,60.79,0.0,0.0
2015,4,17,4,1,45.0,63.0,50.0,42.0,-2.0,49.0,1009.0,8.0,cv,0.45,0.0,0.0
2015,4,17,5,1,43.0,84.0,60.0,53.0,-1.0,60.0,1009.0,6.0,cv,1.34,0.0,0.0
2015,4,17,6,1,113.0,58.0,77.0,60.0,0.0,60.0,1009.0,7.0,cv,2.23,0.0,0.0
2015,4,17,7,1,240.0,83.0,128.33333333333334,62.0,2.0,70.0,1009.0,7.0,cv,3.12,0.0,0.0
2015,4,17,8,1,58.5,58.5,56.0,61.0,0.0,43.0,1009.0,12.0,cv,4.01,0.0,0.0
2015,4,17,9,1,69.0,73.33333333333333,72.0,79.0,1.0,38.0,1010.0,15.0,cv,4.9,0.0,0.0
2015,4,17,10,1,70.0,108.0,81.0,76.0,1.0,31.0,1010.0,18.0,cv,5.79,0.0,0.0
2015,4,17,11,1,82.0,110.0,78.0,77.0,2.0,32.0,1010.0,19.0,SE,1.79,0.0,0.0
2015,4,17,12,1,76.0,98.0,72.0,67.0,-1.0,21.0,1008.0,22.0,SE,5.81,0.0,0.0
2015,4,17,13,1,81.0,80.0,74.0,71.0,-1.0,20.0,1008.0,23.0,SE,10.73,0.0,0.0
2015,4,17,14,1,76.0,78.0,69.0,63.0,0.0,19.0,1007.0,25.0,SE,15.65,0.0,0.0
2015,4,17,15,1,70.0,79.0,72.0,62.0,-1.0,16.0,1006.0,26.0,SE,20.57,0.0,0.0
2015,4,17,16,1,79.0,79.0,60.0,86.0,-3.0,14.0,1006.0,26.0,SE,26.38,0.0,0.0
2015,4,17,17,1,77.0,78.0,64.0,108.0,-2.0,16.0,1006.0,25.0,SE,32.19,0.0,0.0
2015,4,17,18,1,84.0,77.0,72.0,105.0,2.0,25.0,1006.0,23.0,SE,37.11,0.0,0.0
2015,4,17,19,1,111.0,119.0,106.0,130.0,2.0,28.0,1007.0,21.0,SE,40.24,0.0,0.0
2015,4,17,20,1,119.0,137.0,120.0,139.0,3.0,30.0,1008.0,21.0,SE,42.03,0.0,0.0
2015,4,17,21,1,460.0,141.0,112.0,139.0,4.0,39.0,1009.0,18.0,cv,0.89,0.0,0.0
